modern_name,Other Possible Names,Latin Name,geo_id,Modern Country,latitude,longitude,Checked,Certainty,Notes,name_match,geo_dist,geon_addition,guess1,geoid_guess1,g_dist1,itin_list
Traiguera,Valltrayguera,,3107610,Spain,40.5252164,0.290172,y,5,Mentioned in chronicles as near Sant Jordi and San Matteu.,Traiguera,0.01315,,,,,CA_MI; CA_JIR; CA_JIP; CA_JII
Trapani,,,2522876,Italy,38.0176177,12.537202,y,5,,Trapani,0.09064,,,,,CA_MI; CA_JII
Trasobares,,,3107564,Spain,41.6437492,-1.6414630000000001,y,5,,Trasobares,0.08385,,,,,CA_JII
Tremp,,,3107519,Spain,42.16691470000001,0.8949296,y,5,,Tremp,0.013669999999999998,,,,,CA_JII
Ullastret,,,3107301,Spain,42.0008093,3.0682635,y,5,,Ullastret,0.15995,,,,,CA_JII
Ulldecona,,,3107305,Spain,40.5970153,0.44434090000000004,y,5,,Ulldecona,0.24276,,,,,CA_MI; CA_JIR; CA_JIP; CA_JII
Ulldemolins,,,3107303,Spain,41.3208099,0.8764514000000001,y,5,,Ulldemolins,0.15045,,,,,CA_JII
Uncastillo,,,3107275,Spain,42.35998950000001,-1.1317041,y,5,,Uncastillo,0.27332,,,,,CA_JII
Utebo,,,3107139,Spain,41.7087277,-0.9986738000000002,y,5,,Utebo,0.06585,,,,,CA_JIR
Valdeconejos,,,3106969,Spain,40.776578,-0.868122,y,5,,Valdeconejos,0.03795,,,,,CA_PIVP
Valderrobres,,,3106803,Spain,40.875442299999996,0.1550969,y,5,,Valderrobres,0.37814000000000003,,,,,CA_PIVP
Valencia,,,2509954,Spain,39.4699075,-0.37628809999999996,y,5,,Valencia,0.096,,,,,CA_MI; CA_JIR; CA_JIP; CA_PIVP; CA_JII
Valldigna,Alfandech; Valldigna Alfandec,,TL_0072,Spain,39.048460799999994,-0.27616240000000003,y,4,"This has been placed at the Castell of Alfandech.  It is not clearly the castle, but must have been fairly close by.",,,,Benifairó de Valldigna,2521084.0,2.45685,CA_JII
Vallobar,,,3128948,Spain,41.62035820000001,0.1910644,y,5,,Ballobar,0.1102,,,,,CA_JIR
Valls,,,3106492,Spain,41.2839776,1.2494589,y,5,,Valls,0.24084,,,,,CA_JIR; CA_JIP; CA_JII
Velilla de Ebro,,,3106211,Spain,41.3743809,-0.4369722,y,5,,Velilla de Ebro,0.18067,,,,,CA_JIP
Velilla de Jiloca,,,3106210,Spain,41.2741355,-1.60264,y,5,,Velilla de Jiloca,0.15316,,,,,CA_MI
Verdú,,,3106097,Spain,41.6092595,1.1412993,y,5,,Verdú,0.19347999999999999,,,,,CA_JIP
Vic,,,3106050,Spain,41.930437299999994,2.2544334999999998,y,5,,Vic,0.049530000000000005,,,,,CA_JIP; CA_JII
Vila-Rodona,Vilarrodona; Vila-Redona,,3105809,Spain,41.302774600000006,1.3758648999999998,y,5,,Vilarrodona,1.76384,,,,,CA_JIR; CA_JII
Vila-seca,,,3105803,Spain,41.111083,1.145665,y,5,,Vila-seca,0.16624,,,,,CA_JIR
Vilabella,,,3105957,Spain,41.248073100000006,1.332462,y,5,,Vilabella,0.1929,,,,,CA_JIR
Viladecans,,,3105935,Spain,41.3153816,2.0131702000000002,y,5,,Viladecans,0.17467,,,,,CA_MI
Vilafamés,,,3105630,Spain,40.1138985,-0.0519082,y,5,,Villafamés,0.34776999999999997,,,,,CA_JIP
Vilafranca del Penedès,Villafranca,,3105600,Spain,41.346126500000004,1.6979398,y,5,,Vilafranca del Penedès,0.06803,,,,,CA_MI; CA_JIR; CA_JIP; CA_PIVP; CA_JII
Vilagrassa,Vilagrasa,,3105921,Spain,41.64888,1.105928,y,5,,Vilagrassa,3.668,,,,,CA_PIVP; CA_JII
Vilamarxant,,,2509576,Spain,39.56880770000001,-0.6239696,y,5,,Vilamarxant,0.06204,,,,,CA_JIR
Vilanova de Meiá,Vilanova de Morella,,3105884,Spain,41.9947119,1.0223722,y,5,Not the southern Morella...perhaps the Vilanova de la Sal?  Perhaps another Vilanova...,Vilanova de Meià,0.28362,,,,,CA_JII
Vilanova i la Geltrú,Villanova,,3105184,Spain,41.2151504,1.7274459999999998,y,5,,Vilanova i la Geltrú,0.99384,,,,,CA_JII
Vilaplana,Villaplana,,3105877,Spain,41.2280718,1.0336254999999999,y,5,,Vilaplana,0.03248,,,,,CA_JII
Vilardida,,,3105835,Spain,41.28552379999999,1.3630398000000001,y,5,,Vilardida,0.04217,,,,,CA_JIP
Vilassar de Dalt,,,3110601,Spain,41.5182055,2.3595544999999998,y,5,,Vilassar de Dalt,0.61779,,,,,CA_JIP
Vilaverd,,,3105793,Spain,41.335693400000004,1.1767007,y,5,,Vilaverd,0.61397,,,,,CA_JIP
Villa des Prats,,,TL_0073,Spain,41.6594831,1.2132081000000001,R,1,,,,,Tordera,11906176.0,2.32789,CA_JII
Villabertran,,,3105956,Spain,42.282627399999996,2.9813058,y,5,,Vilabertran,0.013930000000000001,,,,,CA_JII
Villadoz,,,3105657,Spain,41.1625242,-1.287298,y,5,,Villadoz,0.06224,,,,,CA_PIVP; CA_JII
Villafortún,,,3213031,Spain,41.07167860000001,1.0992118,y,5,,Vilafortuny,0.2101,,,,,CA_JII
Villafranca del Campo,,,3105602,Spain,40.6947269,-1.346322,y,5,,Villafranca del Campo,0.11048,,,,,CA_PIVP
Villahermosa del Campo,,,3105556,Spain,41.1101269,-1.2475937,y,5,,Villahermosa del Campo,0.09664,,,,,CA_PIVP
Villajoyosa,,,2509588,Spain,38.507960600000004,-0.22858070000000005,y,5,,Villajoyosa,0.42807,,,,,CA_JII
Villalengua,,,3105486,Spain,41.4359579,-1.8409773999999997,y,5,,Villalengua,0.05776,,,,,CA_PIVP
Villamayor de Gállego,,,11994483,Spain,41.6871153,-0.7711085999999999,y,5,,Villamayor de Gállego,0.17292000000000002,,,,,CA_MI; CA_JIR
Villanueva de Gállego,,,3105257,Spain,41.77374879999999,-0.8246595,y,5,,Villanueva de Gállego,0.51823,,,,,CA_JIP
Villanueva de Jalón,,,3105251,Spain,41.480537700000006,-1.5164751,y,5,,Villanueva de Jalón,0.3109,,,,,CA_JII
Villanueva de Sigena,Sigena,,3105198,Spain,41.7152216,-0.0087436,y,5,,Villanueva de Sigena,0.06226,,,,,CA_JIR; CA_JIP; CA_JII
Villarreal,Villarreal de los Infantes,,2509509,Spain,39.9397706,-0.10059320000000001,y,5,"This location makes sense but in Jaime's time it would have been called ""Villareal""- the name was changed in 1939 to ""Villarreal de los Infantes"" so I'm not sure why the old itinerary has the modern name; we also have a spearate location named ""villareal"" in the same location as this place- I believe they are indeed the same location",Vila-real,0.16499,,,,,CA_MI; CA_JIR; CA_JIP; CA_JII
Villarreal de Huerva,,,3104876,Spain,41.18951660000001,-1.2903073999999999,y,5,,Villarreal de Huerva,0.09976,,,,,CA_PIVP
Villarroya de la Sierra,,,3104861,Spain,41.4643717,-1.7837062,y,5,,Villarroya de la Sierra,0.10238,,,,,CA_PIVP
Villassar de Dalt,,,3110601,Spain,41.513224799999996,2.3622582000000003,y,5,,Vilassar de Dalt,0.53062,,,,,CA_JII
Villel,,,3104674,Spain,40.23446129999999,-1.188708,y,5,,Villel,0.2221,,,,,CA_PIVP
Villena,,,2509463,Spain,38.6318196,-0.8612206,y,5,,Villena,0.72209,,,,,CA_JII
Vinaixa,,,3104590,Spain,41.44716500000001,0.9725084999999999,y,5,,Vinaixa,1.78277,,,,,CA_JIR; CA_JIP; CA_JII
Visiedo,,,3104520,Spain,40.6840325,-1.0981383,y,5,,Visiedo,0.19364,,,,,CA_JII
Visiedo,Visiedo-Bisedo,,3104520,Spain,40.6840325,-1.0981383,y,5,,Visiedo,0.19364,,,,,CA_JII
Viver,,,2509420,Spain,39.9219229,-0.5979205,y,5,,Viver,0.6100899999999999,,,,,CA_MI
Xert,Chert,,3125163,Spain,40.5183293,0.15827660000000002,y,5,,Chert/Xert,0.12374,,,,,CA_JII
Xerta,,,3125162,Spain,40.906320799999996,0.4910388,y,5,,Xerta,1.03093,,,,,CA_MI; CA_JIP; CA_JII
Xilses,Chilches,,2519503,Spain,39.780565,-0.1822792,y,5,,Chilches,0.48453,,,,,CA_JIR; CA_JIP; CA_JII
Zaidín,Saidi; Sadahone,,3104368,Spain,41.6045295,0.26462729999999995,y,5,,Zaidín,0.06311,,,,,CA_JII
Zaragoza,Saragossa,Cesarauguste,3104324,Spain,41.6488226,-0.8890853000000001,y,5,,Zaragoza,1.266,,,,,CA_MI; CA_JIR; CA_JIP; CA_PIVP; CA_JII
Zuera,,,3104226,Spain,41.8685433,-0.7901334,y,5,,Zuera,0.09176000000000001,,,,,CA_JIR; CA_JIP; CA_PIVP; CA_JII
